ID,Name,Barcode,Purchase Price
520,نيوروفيت اقراص,6221075610275,70.38
519,نيوزوليد600مجم,6223002570218,36.4
483,نيوفيستوريك 10مجم,6223004190612,38.88
1536,هابينس زيت 200ملل اطفال,6224011673273,235.0
909,هانتر كريم للبشره,4201387593214,102.7
1000,هاند ووش ديفا بينك,6223000238103,35.0
1001,هاند ووش ديفا موف,6223000236239,35.0
913,هاى فريش قطره للعين,4655465498469,54.75
481,هاي بانتين بلس لوسيون,6224001661051,37.95
443,هاي بيوتك 1جم,6221025022547,122.33
451,هاي بيوتك 600مجم شراب,6221025019578,66.24
477,هاي بيوتك ان شراب 457مجم,6221025038838,55.2
442,هاي ديرم كريم,6224007611975,36.85
910,هاي فريش قطره عين,4021385169970,54.75
521,هاي ماكس بخاخ 100مل,6224007611692,91.0
445,هستازين 1 شراب,6221075050057,24.12
586,هكسيتول 125مجم غرغره,6221060001606,37.42
450,هيباتيكم شراب,6221508070317,37.5
447,هيدرافيت كريم,6222001400816,33.6
1219,هيدراويل محلول جفاف  بالبرتقال,6225000507432,30.81
1554,هيدروفيوسيديك كريم,6224009517381,41.58
584,هيربانا كبسول,6224009003716,84.0
454,هيرتونك اقراص,6223012481917,140.0
1199,هيرو بيبي رقم 1,8410175060044,232.9
1198,هيرو بيبي رقم 2,8410175060143,235.5
456,هيستازين اقراص,6221075610268,44.88
449,هيلسك 10,6223002570249,22.4
452,هيلسك20مجم اقراص,6223002570485,34.78
453,هيلسك40مجم,6223002570492,54.02
587,هيموجيت امبول,6221076030614,101.4
455,هيموستوب امبولات,6221025010131,21.6
446,وان الفا .0.25,6222003701102,86.4
902,وودي مساج جل,4475216547891,60.8
1568,ويديبريكس 40مجم اقراص,6224009799589,72.38
1564,ويديبريكس شراب,6224009799572,57.76
585,ويست اير 4مجم,6224007308363,71.54
588,وينزوكسيب 90مجم,6223004160844,153.0
912,ياسمينا اقراص,4556465864989,180.4
1454,ينسون ايزيس 20 كيس,6223000470084,21.0
583,ينسون ايزيس صغير,6223000470015,12.25
134,يور ايد ان فوار,6221094503022,27.5
661,يوراليت يو فوار,6221043040066,263.03
254,يورسولفين ان فوار,6221077100514,28.88
1643,يورونيميا 100مجم امبول,6221076030980,212.9
717,يوريفين-ان فوار,6221025040084,20.15
1587,يوريكول -ان اكياس فوار,6221151485926,16.14
457,يوريكول فوار,6223000011836,16.8
139,يورينكس,6223000010327,19.6
582,يونيسيتامول نقط100مجم,6224001183959,14.72
1112,يونيفرسال مساج اسبراي,6224008585879,116.0
589,يونيفنجاي اقراص لفطريات,6224008676027,34.98
