id,name,box_qty_available,box_price,box_purchase_price,total_selling_value_box,total_cost_value_box
935,ديفلوكان150مجم كبسول,2,111.00,79.77,222.00,159.54
257,ديفيتون دي قطره,2,40.00,32.00,80.00,64.00
643,ديفيدو 75ملجم كبسول,1,141.00,101.33,141.00,101.33
1791,ديكابرينو حقن,0,58.00,39.09,0.00,0.00
2205,ديكانست اس ار اقراص,1,42.00,28.50,42.00,28.50
1448,ديكساترول قطره,4,27.00,18.90,108.00,75.60
2123,ديكساتوبرين قطره عين,1,37.00,24.42,37.00,24.42
1812,ديكساتوبرين مرهم,2,37.00,27.97,74.00,55.94
612,ديكسازون 0.5مجم اقراص,2,51.00,35.70,102.00,71.40
1722,ديكسافلوكس قطره للعين 5مل,1,53.00,37.00,53.00,37.00
234,ديكساميثازون العمريه,11,36.00,21.24,396.00,233.64
658,ديكساميثازون حقن,10,65.00,46.71,650.00,467.10
2245,ديكسفيت 10000وحده دوليه اقراص,0,110.00,86.90,0.00,0.00
900,ديكلاك  اي دي 150 جرام اقراص,1,132.00,87.12,132.00,87.12
901,ديكلاك اي دي 75جرام اقراص,1,135.00,95.79,135.00,95.79
934,ديكلاك3مل /75مجم امبول,2,55.00,44.00,110.00,88.00
605,ديكلوفين امبولات 75مجم,3,36.00,24.84,108.00,74.52
648,ديكلوفين جيل,1,29.00,20.84,29.00,20.84
607,ديكلوفين فاست اكياس,1,34.00,25.84,34.00,25.84
653,ديكونجستيل -ان لبوس,2,56.00,40.24,112.00,80.48
636,ديلاترول 25مجم,1,75.00,53.90,75.00,53.90
2238,ديلاركس 5مجم اقراص,1,72.00,54.00,72.00,54.00
641,ديلاركس شراب,1,13.50,9.07,13.50,9.07
946,ديلزوسين 600مجم  اقراص,1,104.00,74.74,104.00,74.74
603,ديمرا اقراص,0,70.00,49.70,0.00,0.00
2142,ديميكاب غسول,1,194.00,143.08,194.00,143.08
2307,ديوري اكياس,1,105.00,78.70,105.00,78.70
627,ديوريسف 1جم اقراص,1,78.00,56.05,78.00,56.05
601,ديوريسف 500مجم شراب,2,78.00,56.94,156.00,113.88
602,ديوريسف 500مجم كبسول,2,72.00,55.00,144.00,110.00
2159,ديوريسف شراب 250مجم,1,49.00,36.08,49.00,36.08
604,ديوزمين بلس اقراص,1,111.00,83.25,111.00,83.25
1920,ديوسيد_سي اقراص,1,76.00,54.72,76.00,54.72
1961,رابيبراكيرل 20مجم اقراص,1,132.00,92.40,132.00,92.40
2119,راكوتين كريم,1,95.00,74.00,95.00,74.00
1926,راميتاكس 0.5مجم فيال,3,29.00,21.60,87.00,64.80
660,راميتاكس 1جم,4,44.00,31.62,176.00,126.48
2327,راميسفتراكس 1مجم حقن,4,56.00,40.32,224.00,161.28
2237,راميكسول 0.25 اقراص,1,48.00,36.00,48.00,36.00
611,رانسيف 500مجم اقراص,1,69.00,49.68,69.00,49.68
630,راني -ف فوار اكياس,4,42.00,30.18,168.00,120.72
1567,رايت بون 15 مل نقط,2,135.00,93.96,270.00,187.92
1349,رباط ضاغط  6 سم,4,17.00,7.31,68.00,29.24
1352,رباط ضاغط 10 سم,3,25.00,11.55,75.00,34.65
1388,رباط ضاغط 12 زولا,2,33.00,14.50,66.00,29.00
1351,رباط ضاغط 15 سم,2,33.00,17.35,66.00,34.70
1350,رباط ضاغط 8 سم,2,19.00,9.50,38.00,19.00
1733,رجكور 10مجم اقراص,1,16.00,12.48,16.00,12.48
1563,رجيماكس 120 مجم اقراص,0,240.00,167.04,0.00,0.00
1355,رست اسبورت زولا,2,25.00,11.50,50.00,23.00
1357,رست بريس زولا,1,50.00,26.00,50.00,26.00
1356,رست شراب زولا,2,40.00,20.00,80.00,40.00
1353,ركبه زولا,4,60.00,30.00,240.00,120.00
616,رواتينكس كبسولات,1,72.00,49.68,72.00,49.68
622,رواكول اقراص,3,72.00,46.80,216.00,140.40
1725,روتا نيد كالامين 120مل,1,47.00,29.14,47.00,29.14
271,روتاسي 60 اقراص,2,32.00,24.80,64.00,49.60
621,روتاهلكس ثايم استحلاب,1,140.00,103.60,140.00,103.60
625,روتاهيلكس ادفانس نقط,1,75.00,54.75,75.00,54.75
615,روتاهيلكس شراب120مل,3,55.00,36.85,165.00,110.55
1664,روح خل,3,10.00,7.10,30.00,21.30
1728,روزاسيف اقراص,1,120.00,86.40,120.00,86.40
1031,روزان الماسك الفحم,2,40.00,30.50,80.00,61.00
1905,روزو فاست 10مجم اقراص,1,98.00,70.15,98.00,70.15
626,روزوفاست 20مجم,3,118.00,87.32,354.00,261.96
1928,روسوفاستاتين 20مجم اقراص,1,66.00,48.00,66.00,48.00
2083,روكسيكام حقن,6,26.00,19.00,156.00,114.00
2168,روماتيزين كريم,1,35.00,26.74,35.00,26.74
2291,روماكسيماب 90مجم اقراص,0,156.00,114.00,0.00,0.00
1873,ريفابيداكس 10مجم اقراص,0,259.00,204.00,0.00,0.00
634,ريفارست بلس مهبلي,1,85.00,61.08,85.00,61.08
1203,ريفاروسبير اقراص,1,254.00,182.80,254.00,182.80
618,ريفاروسبير20مجم,1,364.00,269.36,364.00,269.36
1915,ريفافلوفا 20مجم اقراص,3,260.00,188.90,780.00,566.70
874,ريفو اقراص,1,141.00,105.75,141.00,105.75
1466,ريكسونا اسبراي حريمي ضدد التعرق,1,165.00,128.00,165.00,128.00
43,ريكسونا بخاخ,1,135.00,92.50,135.00,92.50
45,ريكسونا بخاخ,1,135.00,92.50,135.00,92.50
19,ريكسونا بليه كبير,1,70.00,60.00,70.00,60.00
656,ريكوكسيبرايت60مجم اقراص,1,188.00,135.11,188.00,135.11
1621,ريلاكسون اقراص,1,69.00,49.50,69.00,49.50
2117,ريموواكس قطره اذن,1,24.00,17.47,24.00,17.47
1691,رينال اس ان فوار,1,30.00,22.97,30.00,22.97
705,رينكس للاطفال10مللي,2,18.00,12.93,36.00,25.86
704,رينكس نقط كبار,2,18.00,12.93,36.00,25.86
614,رينو كالم شراب,2,40.00,25.20,80.00,50.40
267,رينوبرو شراب,3,36.00,27.72,108.00,83.16
290,رينوبرو كبسول,1,90.00,63.00,90.00,63.00
613,رينومول شراب,2,31.00,21.39,62.00,42.78
1565,زارو جل جيل موضعي,2,19.00,13.22,38.00,26.44
1648,زالاتان قطره,2,228.00,174.50,456.00,349.00
237,زانوجليد30/4,1,102.00,72.24,102.00,72.24
1599,زنك اوليف كريم ايه ثري ايه,2,45.00,34.60,90.00,69.20
1504,زنك اوليف كريم كولدج,2,55.00,40.70,110.00,81.40
716,زنك-اوليف كريم,1,80.00,63.00,80.00,63.00
1602,زنكترون اقراص,2,126.00,91.98,252.00,183.96
739,زنكوديرم كريم,1,70.00,54.16,70.00,54.16
740,زنكوديرم لوسيون,1,65.00,50.29,65.00,50.29
2087,زوراكسون 1جم فيال,9,56.00,45.00,504.00,405.00
822,زوركال 20مجم,1,81.00,42.12,81.00,42.12
2084,زوركال 40 مجم اقراص,1,192.00,140.30,192.00,140.30
2259,زوركال فيال,3,84.00,82.00,252.00,246.00
749,زورين 1جم فيال,2,48.00,37.14,96.00,74.28
936,زوفران حقن 4 مجم,1,275.00,214.50,275.00,214.50
268,زوفيراكس شراب,2,96.00,73.92,192.00,147.84
879,زوفيراكس كريم %5,1,27.00,21.60,27.00,21.60
1971,زوكوزيت 10/20 مجم اقراص,1,90.00,67.50,90.00,67.50
1990,زي جيست كبسول,1,100.00,75.00,100.00,75.00
2171,زيت البرهان ازرق 200 مل,1,200.00,152.00,200.00,152.00
2134,زيت البرهان صغير اصفر,1,95.00,80.00,95.00,80.00
1082,زيت الو ايفا بالصبار 170مل,2,69.00,55.55,138.00,111.10
1083,زيت الو ايفا بالصبار 85مل,2,44.00,35.00,88.00,70.00
1072,زيت املا 90مل,1,55.00,41.00,55.00,41.00
1419,زيت برافين,2,22.00,15.00,44.00,30.00
1071,زيت بردهان بالاملا 200م,1,140.00,110.00,140.00,110.00
63,زيت جونسن كبير,1,120.00,95.00,120.00,95.00
64,زيت جونسن كبيرليلي,2,120.00,95.00,240.00,190.00
1079,زيت حرير ارجان 100مل,1,45.00,33.50,45.00,33.50
1418,زيت خروع الاهرام,1,30.00,18.75,30.00,18.75
1073,زيت دابر املا 180مل,1,79.00,62.00,79.00,62.00
1075,زيت دابر املا اطفال صغير,1,52.50,41.55,52.50,41.55
1074,زيت دابر املا اطفال كبير,1,84.50,69.00,84.50,69.00
1070,زيت دابر املا الذهبى 180م,1,83.00,69.00,83.00,69.00
1069,زيت دابر املا الذهبى270م,1,105.00,92.00,105.00,92.00
1087,زيت صانسيلك جوز هند 250مل,2,94.00,78.00,188.00,156.00
1080,زيت فاتيكا الحبه السوداء180م,1,40.00,30.00,40.00,30.00
1096,زيت فاتيكا بالارجان 45مل,2,10.00,8.08,20.00,16.16
1092,زيت فاتيكا بالجرجير 90مل,1,22.00,17.70,22.00,17.70
1094,زيت فاتيكا بالجرجير45مل,1,10.00,8.08,10.00,8.08
1900,زيت فاتيكا بالحبه السودا صغير,1,10.00,7.70,10.00,7.70
1098,زيت فاتيكا بالحبه السوداء 90مل,1,22.00,17.70,22.00,17.70
1086,زيت فاتيكا بالزيتون 180 مل,1,40.00,30.00,40.00,30.00
1084,زيت فاتيكا بالصبار 180مل,2,40.00,30.00,80.00,60.00
1095,زيت فاتيكا بالصبار 45مل,1,10.00,8.08,10.00,8.08
1091,زيت فاتيكا بالصبار 90مل,1,23.00,17.50,23.00,17.50
1099,زيت فاتيكا باللوز90مل,1,23.00,17.50,23.00,17.50
1089,زيت فاتيكا جوز هند 90مل,1,22.00,17.70,22.00,17.70
1102,زيت فيانسيه,1,40.00,29.15,40.00,29.15
1078,زيت كازانوفا جرير210مل,1,180.00,150.00,180.00,150.00
897,زيثرو ماكس 500مجم اقراص,1,160.00,123.80,160.00,123.80
752,زيثرودوز 500 جرام كبسول,1,79.00,61.12,79.00,61.12
1771,زيثروكان 100مجم شراب,1,33.00,26.13,33.00,26.13
820,زيثروكان 200مجم شراب,1,62.00,42.12,62.00,42.12
1635,زيثروماكس 1200مل,1,126.00,108.36,126.00,108.36
1633,زيثروماكس 900مل,1,100.00,84.00,100.00,84.00
824,زيثرون 200مجم شراب,3,89.00,66.75,267.00,200.25
764,زيثرون 200مجم/5ملليلتر,2,63.00,48.74,126.00,97.48
1684,زيثرون 500مجم 3 اقراص,5,63.00,42.84,315.00,214.20
1685,زيثرون 500مجم 5 اقراص,2,86.00,58.48,172.00,116.96
1607,زيرتك اقراص,1,100.00,78.00,100.00,78.00
629,زيرتك شراب للاطفال,2,51.00,36.65,102.00,73.30
628,زيرتك نقط,3,43.00,30.90,129.00,92.70
1917,زيروفازيت 10/10مجم اقراص,1,216.00,172.80,216.00,172.80
826,زيسروسين 100مجم شراب,1,45.00,34.20,45.00,34.20
825,زيسروسين 500مجم كبسول,1,71.00,51.83,71.00,51.83
1838,زيسيتو كريم,1,70.00,49.00,70.00,49.00
1496,زيفو رابد 8مجم اقراص,1,89.00,65.86,89.00,65.86
741,زيكلاف 1جم اقراص,1,151.00,116.83,151.00,116.83
606,زيلون شراب,2,34.00,25.84,68.00,51.68
882,زيلون فورت شراب,2,69.00,48.99,138.00,97.98
2312,زيماجاللين اقراص,1,48.00,37.20,48.00,37.20
1580,زيناميونا اقراص,1,75.00,58.50,75.00,58.50
1793,زيناميونا اقراص,0,75.00,50.55,0.00,0.00
1902,زينه علب 200 منديل,1,20.00,14.30,20.00,14.30
87,سائل ريد,2,100.00,80.00,200.00,160.00
743,ساج ريلاكس جل,1,65.00,50.29,65.00,50.29
742,ساج ريلاكس كريم,1,70.00,54.16,70.00,54.16
2241,سالبوفنت 2مجم اقراص,1,24.00,18.00,24.00,18.00
1526,سالبين 1.5 جم فيال,6,51.00,36.72,306.00,220.32
1527,سالبين 750مجم حقن,3,35.00,25.50,105.00,76.50
1510,ساليتروكسيب 90 مجم اقراص,1,140.00,96.60,140.00,96.60
811,سالينكس نقط انف,1,19.00,12.16,19.00,12.16
642,سايمثيكون نقط 100مجم,1,27.00,19.40,27.00,19.40
647,سايميدل شراب,2,50.00,35.93,100.00,71.86
631,ساين اب شراب,2,29.00,20.93,58.00,41.86
812,سبازاوي اقراص,1,29.00,20.30,29.00,20.30
809,سبازموديجستين اقراص,1,78.00,49.92,78.00,49.92
2110,سبازموديجستين اقراص,1,78.00,54.00,78.00,54.00
702,سبازموفري امبول 5مجم/2مللي,2,54.00,38.80,108.00,77.60
623,سبازموفري50مجم,1,42.00,31.96,42.00,31.96
708,سبازموفين امبول,3,39.00,28.02,117.00,84.06
1916,سبازيولانس افلام سريعه الذوبان,2,90.00,64.80,180.00,129.60
1532,سباسكولون 100مجم,1,108.00,81.00,108.00,81.00
1533,سباسكولون 50مجم,1,84.00,60.48,84.00,60.48
280,سباموبيرالجين-م اقراص,5,21.00,14.91,105.00,74.55
1690,سبكتون 100 مجم اقراص,1,90.00,68.91,90.00,68.91
1994,سبكتون 25مجم اقراص,1,36.00,26.71,36.00,26.71
2068,سبيوتال شراب,2,55.00,42.68,110.00,85.36
2108,ستاتيوريك 40 مجم اقراص,1,93.00,61.70,93.00,61.70
1608,ستاتيوريك 80 مجم اقراص,2,123.00,91.02,246.00,182.04
58,ستارفيل بليه فانليا,1,130.00,95.00,130.00,95.00
1461,ستارفيل ماء ميسلار 100 مل,1,75.00,57.00,75.00,57.00
1839,ستاركوبريكس 5مجم اقراص,2,252.00,186.40,504.00,372.80
1796,ستالونج 5مجم اقراص,1,150.00,114.10,150.00,114.10
600,ستربتوكين اقراص,2,46.00,36.80,92.00,73.60
309,ستربس برتقال استحلاب,1,70.00,46.20,70.00,46.20
1642,ستلاسيل 5مجم اقراص,1,33.00,25.55,33.00,25.55
2252,ستللاسيل 1مجم اقراص,1,27.00,19.71,27.00,19.71
2193,ستوب سبازم اقراص,1,60.00,46.80,60.00,46.80
2331,ستوبادول 500مجم اقراص,1,24.00,17.28,24.00,17.28
2329,ستوبادول 650مجم جوينت اقراص,1,75.00,54.00,75.00,54.00
2330,ستوبادول اكسترا اقراص,1,38.00,27.36,38.00,27.36
1964,ستيميولان 800 اقراص,1,78.00,59.00,78.00,59.00
797,ستيميولان شراب,2,62.00,43.40,124.00,86.80
1374,سرنجات الدوليه 5سم,146,3.00,1.49,438.00,217.54
1372,سرنجات الدوليه اطفال 3سم,99997,2.50,1.19,249992.50,118996.43
1373,سرنجات الدوليه كبار 3سم,300,2.50,1.19,750.00,357.00
1359,سرنجات انسولين كورى,8,7.00,5.10,56.00,40.80
1344,سرنجات دواء,42,5.00,2.33,210.00,97.86
1765,سريلان كريم,1,73.00,51.83,73.00,51.83
2088,سفترياكسون 1000جم فيال,3,95.00,80.00,285.00,240.00
1283,سكاته الجو ب سلسله,10,17.00,8.80,170.00,88.00
2202,سكارو كريم,1,300.00,228.00,300.00,228.00
1239,سكاي حمام كريم جوجوبا,1,45.00,33.00,45.00,33.00
1268,سكاي كريم تصفيف بالجوجوبا,1,50.00,38.00,50.00,38.00
1269,سكاي كريم تصفيف بزبدة الشيا,1,50.00,38.00,50.00,38.00
1171,سنجيولير 10 مجم اقراص,1,192.00,141.10,192.00,141.10
1177,سنجيولير 5 مجم للاطفال اقراص,1,174.00,127.90,174.00,127.90
2141,سنسوداين معجون اسنان,1,45.00,33.45,45.00,33.45
750,سنسوديرم صابون اطفال,1,44.00,34.04,44.00,34.04
1101,سنيور كريم  200 م موف,1,50.00,34.75,50.00,34.75
1142,سنيور كريم شعر 200جرام,1,50.00,34.75,50.00,34.75
1143,سنيور كريم شعر 200جرام,1,45.00,32.70,45.00,32.70
1230,سنيور كريم للشعر بالزيوت الطبيعيه 225 م,1,42.00,33.55,42.00,33.55
1154,سنيور كريم للشعر بزبده الشيا225مجم,1,54.00,38.50,54.00,38.50
2124,سوابيفنت محلول للاستنشاق,0,176.00,135.52,0.00,0.00
1736,سوبر كيدز 3*1بالفروله 500مل,1,200.00,147.50,200.00,147.50
1469,سوبر كيدز بليه 30 مل لولي بوب,1,85.00,62.00,85.00,62.00
758,سوبراكس 100مجم/5ملل,2,95.00,73.50,190.00,147.00
807,سوبراكس 200مجم كبسولات,1,138.00,107.64,138.00,107.64
800,سوبراكس شراب 100مجم,2,131.00,102.18,262.00,204.36
2280,سورال اقراص,0,129.00,94.04,0.00,0.00
106,سوفي طويل,14,50.00,40.00,700.00,560.00
988,سوفي طويل جدا,9,50.00,42.00,450.00,378.00
1571,سولبيبتا 25 مجم اقراص,1,54.00,40.06,54.00,40.06
767,سولوفريش قطره,1,67.00,51.84,67.00,51.84
23,سويت حرير,28,20.00,13.50,560.00,378.00
796,سويتال اكياس,1,35.00,25.55,35.00,25.55
1855,سيالونج 20مجم اقراص,1,60.00,25.80,60.00,25.80
771,سيانارو قطره,2,34.00,26.30,68.00,52.60
766,سيانوهيبتان امبول,3,114.00,88.20,342.00,264.60
1882,سيباكلار غسول,1,264.00,192.70,264.00,192.70
2121,سيبالافيل 20 مجم اقراص,0,180.00,140.20,0.00,0.00
1640,سيبتازول اقراص,0,340.00,263.20,0.00,0.00
2092,سيبتازول شراب,2,36.00,28.00,72.00,56.00
753,سيبرو 500 جرام اقراص,2,53.00,41.00,106.00,82.00
769,سيبرو0.3% نقط,1,15.00,11.60,15.00,11.60
273,سيبرودايازول اقراص,2,148.00,111.00,296.00,222.00
808,سيبروسين 500مجم,2,53.00,39.08,106.00,78.16
1376,سيبروسين مرهم,2,21.00,18.10,42.00,36.20
770,سيبروسين750مجم,0,68.50,53.00,0.00,0.00
760,سيبروفار 500مجم اقراص,2,69.00,53.38,138.00,106.76
806,سيبروفلوكساسين 750مجم,1,89.00,64.97,89.00,64.97
754,سيبروكين 500 جرام اقراص,1,50.00,38.68,50.00,38.68
2328,سيتافين بلس ان اقراص,2,81.00,58.32,162.00,116.64
803,سيتال 1000مجم اقراص,5,42.00,27.72,210.00,138.60
802,سيتال 500مجم اقراص,4,24.00,15.36,96.00,61.44
799,سيتال شراب,7,31.00,21.80,217.00,152.60
1993,سيتال لبوس 120مجم,2,13.00,9.64,26.00,19.28
798,سيتال نقط,4,23.00,16.79,92.00,67.16
748,سيترونات 5مجم اقراص,1,56.00,43.33,56.00,43.33
1231,سيداج كريم بزبده الشيا,1,40.00,27.00,40.00,27.00
1689,سيدوفاج 1000مجم اقراص,0,51.00,39.05,0.00,0.00
916,سيدوفاج 500مجم,0,550.00,404.40,0.00,0.00
755,سيدوفاج 850 مجم اقراص,2,96.00,74.28,192.00,148.56
291,سيديبروكت كريم,3,42.00,31.92,126.00,95.76
2148,سيديبروكت لبوس,2,26.00,19.08,52.00,38.16
2021,سيرافال شامبو ضدد القشرره,1,180.00,140.50,180.00,140.50
973,سيردالود 4مجم,1,70.00,56.70,70.00,56.70
270,سيرفيتام كبسول,1,118.00,84.96,118.00,84.96
1921,سيرفيتولكا بلس 50/500مجم اقراص,1,360.00,270.00,360.00,270.00
2069,سيرفيتولكا شراب,1,150.00,116.40,150.00,116.40
55,سيرم بلوب صغير,2,125.00,108.00,250.00,216.00
56,سيرم بلوب كبير,1,200.00,181.00,200.00,181.00
596,سيريلاك قمح ساده صغير,1,40.00,34.00,40.00,34.00
768,سيستون اقراص,1,98.00,75.82,98.00,75.82
2043,سيفاثرد 300مجم اقراص,1,90.00,63.57,90.00,63.57
1933,سيفازون 1مجم امبول,4,48.00,36.96,192.00,147.84
2196,سيفاكسون 1جم حقن عضل,8,69.00,48.30,552.00,386.40
1880,سيفاكسون 500مجم عضل,4,49.00,39.69,196.00,158.76
810,سيفامول اقراص فوار,2,59.00,40.12,118.00,80.24
745,سيفديم 1جم فيال,1,53.00,41.00,53.00,41.00
738,سيفوتاكس 1جم ايبكو فيال,11,43.00,33.27,473.00,365.97
744,سيفوتاكس 2جم ايبكو امبول,3,62.00,47.97,186.00,143.91
2340,سيفوتاكس يو بي فارما 1جم حقن,5,48.50,36.03,242.50,180.15
747,سيفوران 1جم,3,41.00,31.72,123.00,95.16
2302,سيفيبيم 1جم فيال,5,73.00,55.00,365.00,275.00
259,سيفيكسيم 100مل,4,63.00,47.88,252.00,191.52
293,سيفيكسيم شرام30مللي,3,43.00,33.97,129.00,101.91
765,سيفييم 500مجم فيال ايفا,2,50.00,38.68,100.00,77.36
1986,سيكلوفلكس 5مجم اقراص,1,40.00,15.00,40.00,15.00
862,سيكودال 1جرام اقراص,1,108.00,72.36,108.00,72.36
805,سيلدافا 100مجم,1,91.50,20.13,91.50,20.13
804,سيلدوكير 8مجم,1,135.00,97.20,135.00,97.20
801,سيلدين 100مجم,1,66.00,21.12,66.00,21.12
751,سيلفربيرن كريم موضعي 30 جرام,2,38.00,29.40,76.00,58.80
1379,سيلك بلاستر  حرير 10 سم,2,70.00,62.43,140.00,124.86
1384,سيلك بلاستر 1.25 سم,2,9.00,6.25,18.00,12.50
1381,سيلك بلاستر 7.50 سم,1,55.00,47.85,55.00,47.85
1380,سيلك بلاستر حرير 2.5 سم,3,28.00,17.70,84.00,53.10
1625,سيلوكينزوك 50مجم اقراص,3,94.00,72.28,282.00,216.84
1947,سيليبريكس 200مجم اقراص,0,198.00,160.00,0.00,0.00
773,سيلينيوم ايه سي اقراص,2,130.00,100.58,260.00,201.16
847,سيمباتكس 20مجم اقراص,1,174.00,125.28,174.00,125.28
853,سيمباتكس 30مجم اقراص,1,228.00,164.16,228.00,164.16
1559,سيناريزين 25 مجم اقراص,1,24.00,17.20,24.00,17.20
1603,سيناريزين 75 مجم اقراص,2,32.00,23.36,64.00,46.72
1946,سينترافيتا جينكو اقراص,1,250.00,175.40,250.00,175.40
2109,سينوبار صابون 100جم عادى,1,60.00,39.80,60.00,39.80
894,سينوبار غسول للوجه,1,170.00,125.80,170.00,125.80
1975,سينوبريل 10مجم اقراص,1,69.00,52.44,69.00,52.44
46,سينور بخاخ,4,65.00,53.00,260.00,212.00
2198,شاركول فحم 600 م اقراص,1,75.00,55.50,75.00,55.50
1339,شاش المحله 11 سم,12,6.00,3.80,72.00,45.60
1348,شاش المحله 5 سم,17,4.00,2.30,68.00,39.10
1347,شاش المحله 7 سم,21,5.00,2.75,105.00,57.75
1341,شاش دريسنج 10*10,7,4.00,2.00,28.00,14.00
1342,شاش دريسنج 10*20,1,6.00,2.75,6.00,2.75
1343,شاش دريسنج 15*25,2,9.50,3.55,19.00,7.10
2100,شاش فازلين 10 فى 10,9,9.00,4.99,81.00,44.91
2177,شاش فازلين 10فى 30سم,10,15.00,10.30,150.00,103.00
1036,شامبو اسكاي لتر,1,82.95,62.70,82.95,62.70
1029,شامبو البصل والخروع,1,65.00,53.35,65.00,53.35
1063,شامبو بانتين 400 م للتساقط,1,175.00,140.00,175.00,140.00
1062,شامبو بانتين 600 م,1,220.00,180.00,220.00,180.00
1068,شامبو بلولاين بالنخاع لتر,2,75.00,58.50,150.00,117.00
1061,شامبو بندولين 250 م,1,150.00,132.00,150.00,132.00
1060,شامبو بندولين 450 م,1,200.00,154.00,200.00,154.00
76,شامبو جونسون 200 مل,1,90.00,70.00,90.00,70.00
75,شامبو جونسون صغير 100مل,1,60.00,40.00,60.00,40.00
31,شامبو دوف  180 ملي,1,75.00,63.00,75.00,63.00
30,شامبو دوف 180,1,75.00,63.00,75.00,63.00
29,شامبو دوف 180 ملي,1,75.00,63.00,75.00,63.00
93,شامبو دوف الاصلاح المكثف,1,120.00,105.00,120.00,105.00
94,شامبو دوف ضد تساقط الشعر,1,120.00,105.00,120.00,105.00
2001,شامبو سباركل اكياس,50,1.00,0.85,50.00,42.50
1950,شامبو صانسيلك 180 مل اسود,1,70.00,55.00,70.00,55.00
13,شامبو صن سيلك 350,1,87.00,68.00,87.00,68.00
33,شامبو صن سيلك 600 ملي,1,135.00,98.00,135.00,98.00
1050,شامبو فاتيكا 350ملل,1,90.00,73.75,90.00,73.75
1054,شامبو فاتيكا جرجير وزيتون 360ملل,1,70.00,58.00,70.00,58.00
1057,شامبو فاتيكا للشعر العادي 400 م,1,70.00,58.00,70.00,58.00
1055,شامبو فاتيكا يحافظ علي الرطوبه,1,70.00,58.00,70.00,58.00
1056,شامبو فتيكا للحمايه من تساقط الشعر,1,70.00,58.00,70.00,58.00
1030,شامبو فيانسيه اليمون والالوفيرا,1,65.00,53.35,65.00,53.35
1053,شامبو مارولينا للشعر لتر,1,120.00,92.10,120.00,92.10
1824,شامبو منك بزيت الزيتون,1,70.00,55.00,70.00,55.00
28,شامبو هيد اند شولدرز,1,190.00,160.00,190.00,160.00
1052,شامبو وبلسم دياموند لتر,1,60.00,44.00,60.00,44.00
1040,شامبو وبلسم سباركل,1,87.00,71.50,87.00,71.50
1041,شامبو وبلسم سباركل,1,87.00,71.50,87.00,71.50
1042,شامبو وبلسم سباركل,1,87.00,71.50,87.00,71.50
1966,شان جل مرطب 60مل,1,100.00,75.00,100.00,75.00
1010,شاور مود 750مل,1,95.00,68.75,95.00,68.75
2216,شاور مود احمر 750,1,75.00,65.00,75.00,65.00
2250,شاى اخضر نقى,1,35.00,27.96,35.00,27.96
775,شاي رجيم رويال صغير,0,25.00,18.17,0.00,0.00
1484,شفاط ثدي اليجو نيو,2,23.00,16.00,46.00,32.00
2300,شفاط مخاط,1,40.00,30.77,40.00,30.77
1891,شفره فلامنجوو,1,26.00,14.00,26.00,14.00
1665,شكاكه سكر,1,50.00,29.45,50.00,29.45
2239,شوجارلو بلس 50/1000 مجم اقراص,1,136.50,102.00,136.50,102.00
2059,شيت ماسك ستاركي,1,30.00,22.00,30.00,22.00
1227,صابون انجليش ليزر 125  احمر,1,17.00,14.33,17.00,14.33
1228,صابون انجليش ليزر 125 ازرق,1,17.00,14.33,17.00,14.33
1137,صابون جلسرين خمس خمسات,3,26.00,18.00,78.00,54.00
1136,صابون خمس خمسات كبريت,1,20.00,14.00,20.00,14.00
1122,صابون دوف قالب كريم جمال,1,37.00,29.50,37.00,29.50
1025,صابون ديتول 125جرام,2,30.00,23.37,60.00,46.74
1026,صابون ديتول 90جرام,1,23.00,19.00,23.00,19.00
1028,صابون ديتول 90جرام,3,23.00,19.00,69.00,57.00
2102,صابون ديتول كبيره,1,45.00,36.75,45.00,36.75
1123,صابون ديتول لبشره ناعمة الملمس,2,37.00,29.50,74.00,59.00
1027,صابون ديتول مغذي 90جرام,1,23.00,19.00,23.00,19.00
1556,صابون فينتامور,1,80.00,57.36,80.00,57.36
977,صابون لايف بوي 125,1,25.00,19.70,25.00,19.70
1277,صابون مغربي بوبانا بزيت الزيتون,1,65.00,44.75,65.00,44.75
2338,صابونه ديتول,1,42.00,35.90,42.00,35.90
2000,صابونه ديتول بينك 175 جرام,1,45.00,37.50,45.00,37.50
22,صابونه ستارفيل,1,50.00,35.00,50.00,35.00
1417,صبغه جاوي,3,10.00,7.25,30.00,21.75
1663,صبغه يود,2,10.00,5.99,20.00,11.98
1130,صن سويت بخلاصة الزليمون للبشره الدهنيه,2,15.00,9.75,30.00,19.50
1129,صن سويت بخلاصة الزيتون للبشره الجافه,6,15.00,9.75,90.00,58.50
1127,صن سويت بخلاصة الورد للبشره العاديه,6,15.00,9.75,90.00,58.50
1429,صنفره زيدورا لتفتيح البشره بالخيار,1,36.00,28.75,36.00,28.75
2313,صوياميد كبسول,1,300.00,234.00,300.00,234.00
1820,عضاضه عاديه لاكى بيبي,1,20.00,14.60,20.00,14.60
1819,عضاضه مائيه لاكى بيبي,2,40.00,32.00,80.00,64.00
1140,غرناطه كريم للشعر الارجان,1,140.00,106.00,140.00,106.00
1141,غرناطه كريم للشعر بذبدة شيا غانا,1,140.00,106.00,140.00,106.00
1233,غسول بوبانا 50 م بالفحم,1,36.00,27.00,36.00,27.00
1155,غسول بوبانا وجه بفيتامين سى 50مل,2,36.00,27.00,72.00,54.00
1416,غسول خلات الرصاص,6,12.00,7.75,72.00,46.50
