sale_id,sale_date,medicine,unit_type,quantity,unit_price,subtotal,profit,purchase_price,unit_cost,unit_profit
160,2025-07-10 19:16,شامبو بلولاين بالنخاع لتر,BOX,1,75.00,75.00,16.50,58.50,58.50,16.50
161,2025-07-10 19:17,شامبو وبلسم دياموند لتر,BOX,1,60.00,60.00,16.00,44.00,44.00,16.00
161,2025-07-10 19:17,مناديل زينه,BOX,1,28.00,28.00,4.50,23.50,23.50,4.50
161,2025-07-10 19:17,فريده شاور جوز الهند والارجان 650 م,BOX,1,90.00,90.00,19.00,71.00,71.00,19.00
161,2025-07-10 19:17,كريم جليسوليد 80 م,BOX,1,70.00,70.00,20.50,49.50,49.50,20.50
161,2025-07-10 19:17,معطر جو فريده عود 460ملل,BOX,1,70.00,70.00,17.75,52.25,52.25,17.75
161,2025-07-10 19:17,ديتول صابون الاصلى وسط,BOX,1,27.50,27.50,2.50,25.00,25.00,2.50
161,2025-07-10 19:17,صابون ديتول 90جرام,BOX,1,23.00,23.00,4.00,19.00,19.00,4.00
161,2025-07-10 19:17,قطن اذن كبير,BOX,1,15.00,15.00,5.75,9.25,9.25,5.75
161,2025-07-10 19:17,صابون ديتول 125جرام,BOX,1,27.50,27.50,4.13,23.37,23.37,4.13
161,2025-07-10 19:17,بانادول ادفانس,BOX,1,92.00,92.00,23.00,69.00,69.00,23.00
161,2025-07-10 19:17,مناديل  مبللة بيبي كير,BOX,1,15.00,15.00,5.00,10.00,10.00,5.00
162,2025-07-10 19:21,ديتول صابون كوول,BOX,1,45.00,45.00,7.50,37.50,37.50,7.50
162,2025-07-10 19:21,شامبو دوف 180,BOX,1,75.00,75.00,12.00,63.00,63.00,12.00
162,2025-07-10 19:21,صابون ديتول مغذي 90جرام,BOX,1,23.00,23.00,4.00,19.00,19.00,4.00
162,2025-07-10 19:21,مناديل زينه,BOX,1,28.00,28.00,4.50,23.50,23.50,4.50
163,2025-07-10 19:24,ريفو اقراص,STRIP,2,7.05,14.10,3.52,105.75,5.29,1.76
164,2025-07-10 19:28,مناديل زينه,BOX,1,28.00,28.00,4.50,23.50,23.50,4.50
164,2025-07-10 19:28,معجون سيجنال كبير,BOX,1,80.00,80.00,30.00,50.00,50.00,30.00
164,2025-07-10 19:28,كريم حلاقه خمس خمسات,BOX,1,22.00,22.00,-1.00,23.00,23.00,-1.00
164,2025-07-10 19:28,ديتول صابون كوول,BOX,1,45.00,45.00,7.50,37.50,37.50,7.50
164,2025-07-10 19:28,كريم جليسوليد 40 م,BOX,1,36.00,36.00,9.00,27.00,27.00,9.00
164,2025-07-10 19:28,بانادول اكسترا احمر اقراص,STRIP,1,27.00,27.00,5.40,86.40,21.60,5.40
164,2025-07-10 19:28,ديتول صابون الاصلى,BOX,1,45.00,45.00,7.50,37.50,37.50,7.50
164,2025-07-10 19:28,خله اسنان,BOX,1,7.00,7.00,2.10,4.90,4.90,2.10
164,2025-07-10 19:28,كريم ايفا بالعسل 50 م,BOX,1,28.00,28.00,7.00,21.00,21.00,7.00
164,2025-07-10 19:28,شامبو فتيكا للحمايه من تساقط الشعر,BOX,1,70.00,70.00,12.00,58.00,58.00,12.00
164,2025-07-10 19:28,معطر جو فريده ارابيسك 460ملل,BOX,1,70.00,70.00,17.75,52.25,52.25,17.75
164,2025-07-10 19:28,فرش اسنان جنجا اطفال,BOX,1,10.00,10.00,3.50,6.50,6.50,3.50
164,2025-07-10 19:28,فرش اسنان جنجا اطفال,BOX,1,10.00,10.00,3.50,6.50,6.50,3.50
165,2025-07-10 19:29,اوميز 40 جرام اقراص,BOX,1,130.00,130.00,34.56,95.44,95.44,34.56
166,2025-07-10 19:30,سيريلاك قمح ساده صغير,BOX,1,40.00,40.00,6.00,34.00,34.00,6.00
167,2025-07-10 19:34,ارجنتو  غسول 200ملل,BOX,1,136.00,136.00,38.00,98.00,98.00,38.00
167,2025-07-10 19:34,حمام كريم منك 1000 م  بني,BOX,1,95.00,95.00,22.75,72.25,72.25,22.75
167,2025-07-10 19:34,برفان نيفرداي كبير,BOX,1,79.00,79.00,29.00,50.00,50.00,29.00
167,2025-07-10 19:34,مرطب شفايف لونا,STRIP,1,20.00,20.00,7.50,12.50,12.50,7.50
168,2025-07-10 19:35,معجون سيجنال مبيض 50 مل,BOX,1,33.75,33.75,5.25,28.50,28.50,5.25
168,2025-07-10 19:35,بي-فريش مضمضه ازرق,BOX,1,27.00,27.00,8.64,18.36,18.36,8.64
169,2025-07-10 19:38,زيت فيانسيه,BOX,1,38.00,38.00,8.85,29.15,29.15,8.85
170,2025-07-10 19:40,مناديل وايت,BOX,1,29.00,29.00,5.00,24.00,24.00,5.00
171,2025-07-10 19:44,بانادول ادفانس,STRIP,1,23.00,23.00,5.75,69.00,17.25,5.75
171,2025-07-10 19:44,معجون كلوس اب كبير,BOX,1,55.00,55.00,12.50,42.50,42.50,12.50
171,2025-07-10 19:44,بودره ايفا قدم,BOX,1,40.00,40.00,8.00,32.00,32.00,8.00
171,2025-07-10 19:44,راني -ف فوار اكياس,BOX,1,42.00,42.00,11.82,30.18,30.18,11.82
171,2025-07-10 19:44,بي-فريش مضمضه اخضر,BOX,1,27.00,27.00,8.37,18.63,18.63,8.37
171,2025-07-10 19:44,سيرم بلوب صغير,BOX,1,120.00,120.00,12.00,108.00,108.00,12.00
172,2025-07-10 19:50,باي-بروفينيد 150مجم,STRIP,1,27.00,27.00,8.91,36.18,18.09,8.91
173,2025-07-10 19:53,سائل بار بار,BOX,1,40.00,40.00,13.00,27.00,27.00,13.00
174,2025-07-10 20:00,لونا للشفاه ليب ثرابي 10 م,BOX,1,40.00,40.00,1.00,39.00,39.00,1.00
175,2025-07-10 20:03,اوتريفين للكبار نقط للانف,BOX,1,24.00,24.00,6.38,17.62,17.62,6.38
176,2025-07-10 20:36,ديمرا اقراص,STRIP,1,35.00,35.00,10.15,49.70,24.85,10.15
177,2025-07-10 20:41,ديرموفيت كريم موضعي 25جم,BOX,1,44.00,44.00,15.40,28.60,28.60,15.40
178,2025-07-10 21:31,الفينترن اقراص,STRIP,1,29.00,29.00,9.86,57.42,19.14,9.86
179,2025-07-11 06:58,كاندلكان 16 مجم,BOX,1,60.00,60.00,16.20,43.80,43.80,16.20
180,2025-07-11 07:57,بانادول ادفانس,STRIP,1,23.00,23.00,5.75,69.00,17.25,5.75
181,2025-07-11 08:27,ليبراكس,BOX,1,48.00,48.00,17.25,30.75,30.75,17.25
181,2025-07-11 08:27,سبازموديجستين اقراص,BOX,1,78.00,78.00,28.08,49.92,49.92,28.08
181,2025-07-11 08:27,تلفاست شراب,BOX,1,50.00,50.00,13.51,36.49,36.49,13.51
182,2025-07-11 10:02,جافيسكون لحرقة المعده,STRIP,1,12.00,12.00,2.40,230.40,9.60,2.40
182,2025-07-11 10:02,تربتيزول 25 جرام اقراص,BOX,1,33.00,33.00,9.90,23.10,23.10,9.90
183,2025-07-11 11:16,ديكلوفين امبولات 75مجم,STRIP,1,12.00,12.00,3.72,24.84,8.28,3.72
184,2025-07-11 11:17,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
185,2025-07-11 12:38,الليربان1 مجم\ 5مللى شراب,BOX,1,33.00,33.00,8.10,24.90,24.90,8.10
186,2025-07-11 12:47,سبازموفري امبول 5مجم/2مللي,STRIP,1,18.00,18.00,5.07,38.80,12.93,5.07
187,2025-07-11 12:47,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
188,2025-07-11 13:38,بروكاسوفت2مجم,BOX,1,118.00,118.00,34.13,83.87,83.87,34.13
188,2025-07-11 13:38,جاناتون,BOX,1,90.00,90.00,28.80,61.20,61.20,28.80
188,2025-07-11 13:38,ليبراكس,BOX,1,48.00,48.00,17.25,30.75,30.75,17.25
189,2025-07-11 13:39,بيتادريم كريم,BOX,1,18.00,18.00,4.68,13.32,13.32,4.68
190,2025-07-11 13:42,ديفيدو 75ملجم كبسول,STRIP,1,47.00,47.00,13.22,101.33,33.78,13.22
191,2025-07-11 15:26,مجنون اسنان سيجنال صغير,BOX,1,18.00,18.00,4.50,13.50,13.50,4.50
191,2025-07-11 15:26,فرش اسنان اورال كبار,BOX,1,15.00,15.00,6.25,8.75,8.75,6.25
192,2025-07-11 15:28,جوينتا اقراص,BOX,1,340.00,340.00,102.00,238.00,238.00,102.00
193,2025-07-11 16:21,Test Product,BOX,1,10.00,10.00,3.00,7.00,7.00,3.00
194,2025-07-11 16:21,Test Product,BOX,1,10.00,10.00,3.00,7.00,7.00,3.00
196,2025-07-11 17:33,Test Product,BOX,1,10.00,10.00,3.00,7.00,7.00,3.00
197,2025-07-11 17:34,Test Product,BOX,1,10.00,10.00,3.00,7.00,7.00,3.00
198,2025-07-11 17:39,معجون سيجنال وسط,BOX,1,40.00,40.00,15.00,25.00,25.00,15.00
198,2025-07-11 17:39,سويت حرير,BOX,1,20.00,20.00,6.50,13.50,13.50,6.50
198,2025-07-11 17:39,باندولين كريم عادي,BOX,1,75.00,75.00,5.00,70.00,70.00,5.00
198,2025-07-11 17:39,سينور بخاخ,BOX,1,70.00,70.00,17.00,53.00,53.00,17.00
198,2025-07-11 17:39,فرش اسنان اورال كبار,BOX,1,15.00,15.00,6.25,8.75,8.75,6.25
198,2025-07-11 17:39,زنك-اوليف كريم,BOX,1,69.00,69.00,6.00,63.00,63.00,6.00
201,2025-07-11 17:46,دوليبران 1000مجم,STRIP,1,16.00,16.00,5.28,32.16,10.72,5.28
202,2025-07-11 17:47,بيديكال شراب,BOX,1,52.00,52.00,10.92,41.08,41.08,10.92
203,2025-07-11 19:02,بنداكس شراب,BOX,1,39.00,39.00,11.00,28.00,28.00,11.00
204,2025-07-11 19:04,بيتاديرم مرهم صغير,BOX,1,18.00,18.00,5.22,12.78,12.78,5.22
205,2025-07-11 19:13,لاميفين 125مجم,STRIP,1,39.00,39.00,11.70,54.60,27.30,11.70
205,2025-07-11 19:13,لوكاستن  كريم,BOX,1,19.00,19.00,6.65,12.35,12.35,6.65
205,2025-07-11 19:13,بيتاديرم مرهم صغير,BOX,1,18.00,18.00,5.22,12.78,12.78,5.22
206,2025-07-11 19:17,سبازموديجستين اقراص,STRIP,1,26.00,26.00,9.36,49.92,16.64,9.36
206,2025-07-11 19:17,انتودين 20 جرام اقراص,STRIP,1,20.00,20.00,5.32,44.05,14.68,5.32
207,2025-07-11 19:19,بروفين400مجم,STRIP,1,26.00,26.00,8.06,53.82,17.94,8.06
208,2025-07-11 19:24,فوار فروت,STRIP,1,4.00,4.00,1.09,17.44,2.91,1.09
209,2025-07-11 19:29,الفينترن اقراص,STRIP,1,29.00,29.00,9.86,57.42,19.14,9.86
210,2025-07-11 19:58,ليدوكايين بخاخ,BOX,1,38.00,38.00,9.50,28.50,28.50,9.50
211,2025-07-11 20:04,سوفي طويل جدا,BOX,1,55.00,55.00,13.00,42.00,42.00,13.00
212,2025-07-11 20:08,بروفين600مجم,STRIP,1,33.00,33.00,10.89,66.33,22.11,10.89
214,2025-07-11 21:26,سوفي طويل,BOX,1,55.00,55.00,15.00,40.00,40.00,15.00
215,2025-07-11 21:31,مولفيكس 4,STRIP,1,5.62,5.62,0.50,410.00,5.12,0.50
216,2025-07-11 21:36,فوليك اسيد 500مجم,BOX,1,20.00,20.00,5.40,14.60,14.60,5.40
217,2025-07-11 21:43,جيباريلون اقراص,BOX,1,27.50,27.50,7.47,20.03,20.03,7.47
217,2025-07-11 21:43,جيباريلون اقراص,BOX,4,27.50,110.00,29.88,20.03,20.03,7.47
218,2025-07-12 09:05,ترايكتين شراب,BOX,1,42.00,42.00,11.35,30.65,30.65,11.35
218,2025-07-12 09:05,سرنجات دواء,BOX,1,4.00,4.00,1.67,2.33,2.33,1.67
219,2025-07-12 09:49,اوكسيمت نقط للاطفال25 جرام,BOX,1,15.00,15.00,3.99,11.01,11.01,3.99
220,2025-07-12 09:58,الفينترن اقراص,STRIP,1,29.00,29.00,9.86,57.42,19.14,9.86
224,2025-07-12 11:29,ستربتوكين اقراص,STRIP,1,23.00,23.00,4.60,36.80,18.40,4.60
225,2025-07-12 14:08,تيرز جارد,BOX,1,30.00,30.00,6.00,24.00,24.00,6.00
226,2025-07-12 14:11,سبازموفري50مجم,STRIP,1,21.00,21.00,5.02,31.96,15.98,5.02
226,2025-07-12 14:11,رواكول اقراص,STRIP,1,24.00,24.00,8.40,46.80,15.60,8.40
227,2025-07-12 14:38,مينك هير واكس بزيت جوز الهند,BOX,1,50.00,50.00,15.00,35.00,35.00,15.00
227,2025-07-12 14:38,سوفي طويل,BOX,1,55.00,55.00,15.00,40.00,40.00,15.00
228,2025-07-12 15:28,سوبراكس 100مجم/5ملل,BOX,1,95.00,95.00,21.50,73.50,73.50,21.50
229,2025-07-12 17:40,نيكسيكيور 40مجم اقراص,STRIP,1,76.00,76.00,23.56,104.88,52.44,23.56
230,2025-07-12 17:49,بلادوجرا 25 مجم اقراص,STRIP,1,64.00,64.00,0.87,189.40,63.13,0.87
231,2025-07-12 18:07,كريم ايفي للبشره 200م,BOX,1,38.00,38.00,9.50,28.50,28.50,9.50
232,2025-07-12 18:42,محلول ملح %9,BOX,1,24.00,24.00,7.68,16.32,16.32,7.68
232,2025-07-12 18:42,جهاز محلول ماسكو,BOX,1,12.00,12.00,5.00,7.00,7.00,5.00
233,2025-07-12 18:50,بندولين كريم بزبدة الشيا,BOX,1,125.00,125.00,24.50,100.50,100.50,24.50
234,2025-07-12 18:52,كتافلام 3/75مجم حقن,STRIP,1,20.00,20.00,5.00,90.00,15.00,5.00
235,2025-07-12 19:13,فيروترون اقراص,STRIP,1,46.00,46.00,6.82,117.54,39.18,6.82
236,2025-07-12 19:35,اتورستات 40,STRIP,1,38.00,38.00,12.50,51.00,25.50,12.50
237,2025-07-12 19:39,زيت دابر املا اطفال كبير,BOX,1,84.50,84.50,15.50,69.00,69.00,15.50
238,2025-07-12 19:57,فوار فروت,STRIP,1,4.00,4.00,1.09,17.44,2.91,1.09
240,2025-07-12 20:08,ديبرودنت معجون اسنان 13مل,BOX,1,45.00,45.00,12.00,33.00,33.00,12.00
240,2025-07-12 20:08,ماسك حليب بوبانا 250جرام,BOX,1,63.00,63.00,20.00,43.00,43.00,20.00
240,2025-07-12 20:08,فرش اسنان سوفت,BOX,1,32.00,32.00,10.45,21.55,21.55,10.45
241,2025-07-12 20:23,سيترونات 5مجم اقراص,STRIP,1,28.00,28.00,6.34,43.33,21.66,6.34
242,2025-07-12 21:03,فاين لايف كبار كبير,STRIP,1,16.67,16.67,2.59,422.50,14.08,2.59
243,2025-07-12 21:04,هاي بيوتك 1جم,STRIP,1,86.50,86.50,25.34,122.33,61.16,25.34
244,2025-07-12 21:06,دوفاستون 10مجم اقراص,STRIP,1,128.67,128.67,36.20,277.40,92.47,36.20
245,2025-07-12 21:18,جينوكونازول,BOX,1,23.50,23.50,-0.81,24.31,24.31,-0.81
246,2025-07-13 06:27,بلوكاتنس 5/160مجم,BOX,1,150.00,150.00,48.00,102.00,102.00,48.00
247,2025-07-13 09:53,فلاجيل شراب,BOX,1,26.00,26.00,6.76,19.24,19.24,6.76
247,2025-07-13 09:53,امريزول 500 اقراص,STRIP,1,12.50,12.50,4.12,16.75,8.38,4.12
247,2025-07-13 09:53,كريم بالمرز للشعر100م,BOX,1,150.00,150.00,23.50,126.50,126.50,23.50
247,2025-07-13 09:53,فوج بخاخ نابليون احمر,BOX,1,110.00,110.00,17.00,93.00,93.00,17.00
247,2025-07-13 09:53,صابون جلسرين خمس خمسات,BOX,1,26.00,26.00,8.00,18.00,18.00,8.00
248,2025-07-13 09:59,او ار اسى  فوار,STRIP,1,4.00,4.00,0.80,32.00,3.20,0.80
249,2025-07-13 13:31,بانتازول 40مجم,STRIP,1,52.00,52.00,15.60,72.80,36.40,15.60
250,2025-07-13 16:32,بانادول ادفانس,STRIP,1,23.00,23.00,5.75,69.00,17.25,5.75
251,2025-07-13 17:01,سينوبار غسول للوجه,BOX,1,170.00,170.00,44.20,125.80,125.80,44.20
252,2025-07-13 18:17,كال_ماج كبسول,STRIP,1,49.00,49.00,13.23,107.31,35.77,13.23
253,2025-07-13 18:31,دوليبران 1000مجم,STRIP,1,16.00,16.00,5.28,32.16,10.72,5.28
254,2025-07-13 18:36,باي-الكوفان150مجم,STRIP,1,27.00,27.00,8.37,55.89,18.63,8.37
255,2025-07-13 19:09,ارثينور اقراص,BOX,1,23.00,23.00,5.06,17.94,17.94,5.06
256,2025-07-13 19:15,ديرموفيت مرهم,BOX,1,44.00,44.00,9.00,35.00,35.00,9.00
257,2025-07-13 19:32,ميوكوستا لعلاج التهاب وقرحه المعده,STRIP,1,57.00,57.00,14.25,85.50,42.75,14.25
257,2025-07-13 19:32,ايزوجاست 40 جرام اقراص,STRIP,1,80.00,80.00,21.26,117.47,58.74,21.26
257,2025-07-13 19:32,دايجيستوزيم اقراص,STRIP,1,31.00,31.00,10.23,41.54,20.77,10.23
258,2025-07-13 19:53,ازماتك 40مجم,STRIP,1,36.00,36.00,13.68,89.28,22.32,13.68
259,2025-07-13 20:04,ترايستارشو شراب,BOX,1,240.00,240.00,64.80,175.20,175.20,64.80
259,2025-07-13 20:04,فاروتيتا شراب بالتوت,BOX,1,150.00,150.00,24.00,126.00,126.00,24.00
260,2025-07-13 20:21,فيدروب نقط,BOX,1,26.00,26.00,6.76,19.24,19.24,6.76
261,2025-07-13 21:40,بسكوبان عادي اقراص 10مجم,STRIP,1,18.75,18.75,-2.40,42.29,21.14,-2.40
262,2025-07-14 09:24,بانادول ادفانس,STRIP,1,23.00,23.00,5.75,69.00,17.25,5.75
263,2025-07-14 09:28,زيت فاتيكا بالصبار 90مل,BOX,1,22.00,22.00,4.50,17.50,17.50,4.50
263,2025-07-14 09:28,صابونه كبريت,BOX,1,25.00,25.00,7.00,18.00,18.00,7.00
264,2025-07-14 10:30,تلفاست شراب,BOX,1,50.00,50.00,13.51,36.49,36.49,13.51
264,2025-07-14 10:30,ايفرزين 60مل,BOX,1,52.00,52.00,10.40,41.60,41.60,10.40
265,2025-07-14 11:34,انتودين 20 جرام اقراص,STRIP,1,20.00,20.00,5.32,44.05,14.68,5.32
265,2025-07-14 11:34,قصافه كبار,BOX,1,22.00,22.00,8.00,14.00,14.00,8.00
266,2025-07-14 12:31,كحول اسبراى 70م,BOX,1,16.00,16.00,3.55,12.45,12.45,3.55
267,2025-07-14 13:14,اوجمنتين 1جم اقراص,STRIP,1,105.00,105.00,27.91,154.18,77.09,27.91
268,2025-07-14 14:08,موفيزي 5مجم,STRIP,1,20.00,20.00,5.40,43.80,14.60,5.40
268,2025-07-14 14:08,ميلجا ادفانس اقراص,STRIP,1,50.00,50.00,11.67,115.00,38.33,11.67
269,2025-07-14 14:24,ديجستين,BOX,1,42.00,42.00,13.86,28.14,28.14,13.86
270,2025-07-14 15:24,ال- كارنتين,BOX,1,72.00,72.00,20.88,51.12,51.12,20.88
271,2025-07-14 17:48,كمادات اطفال تيمبو كول,STRIP,1,15.00,15.00,5.00,20.00,10.00,5.00
272,2025-07-14 18:02,اليكا -ام كريم,BOX,1,52.00,52.00,14.04,37.96,37.96,14.04
273,2025-07-14 18:54,سبازموفري امبول 5مجم/2مللي,STRIP,1,18.00,18.00,5.07,38.80,12.93,5.07
273,2025-07-14 18:54,دوليبران 1000مجم,STRIP,1,16.00,16.00,5.28,32.16,10.72,5.28
274,2025-07-14 19:04,بريمبران 10مجم اقراص,BOX,1,10.50,10.50,2.62,7.88,7.88,2.62
275,2025-07-14 19:06,ديمرا اقراص,BOX,1,70.00,70.00,20.30,49.70,49.70,20.30
276,2025-07-14 19:23,حلمه بوبي ف علبه,BOX,1,15.00,15.00,5.75,9.25,9.25,5.75
277,2025-07-14 20:01,فلاجيل شراب,BOX,1,26.00,26.00,6.76,19.24,19.24,6.76
278,2025-07-14 21:11,تانتم اخضر,BOX,1,31.00,31.00,11.78,19.22,19.22,11.78
279,2025-07-14 21:16,بانادول ادفانس,STRIP,1,23.00,23.00,5.75,69.00,17.25,5.75
280,2025-07-15 07:19,فيدروب نقط,BOX,1,26.00,26.00,6.76,19.24,19.24,6.76
280,2025-07-15 07:19,سائل بار بار,BOX,1,40.00,40.00,13.00,27.00,27.00,13.00
280,2025-07-15 07:19,فاتيكا كريم جوز الهند 65ملل,BOX,1,28.00,28.00,5.50,22.50,22.50,5.50
281,2025-07-15 08:23,ايه اي جي  ايزوميبرازول 40مجم اقراص,STRIP,1,146.00,146.00,42.35,207.30,103.65,42.35
282,2025-07-15 08:32,بودره سلفا للجروح,BOX,1,10.00,10.00,3.40,6.60,6.60,3.40
283,2025-07-15 08:59,ديكلاك اي دي 75جرام اقراص,STRIP,1,45.00,45.00,13.07,95.79,31.93,13.07
284,2025-07-15 09:11,ديفيدو 75ملجم كبسول,STRIP,1,47.00,47.00,13.22,101.33,33.78,13.22
285,2025-07-15 09:18,بيتادين 120 نيل مطهر,BOX,1,80.00,80.00,16.00,64.00,64.00,16.00
289,2025-07-15 11:03,اكسامايد5مجم,STRIP,1,33.00,33.00,9.90,46.20,23.10,9.90
290,2025-07-15 11:09,فوار فروت,STRIP,1,4.00,4.00,1.09,17.44,2.91,1.09
291,2025-07-15 11:12,سيلجون 20 جرام كبسول,STRIP,1,15.00,15.00,3.40,23.21,11.60,3.40
292,2025-07-15 12:48,اكستنشن 150/12.5 مجم بلاس,STRIP,1,27.00,27.00,5.04,87.84,21.96,5.04
301,2025-07-15 13:37,اوتريفين للكبار نقط للانف,BOX,1,24.00,24.00,6.38,17.62,17.62,6.38
301,2025-07-15 13:37,اوتريفين للكبار نقط للانف,BOX,1,24.00,24.00,6.38,17.62,17.62,6.38
301,2025-07-15 13:37,محلول ملح %9,BOX,1,24.00,24.00,7.68,16.32,16.32,7.68
301,2025-07-15 13:37,بلاستر 5سم,BOX,1,45.00,45.00,12.50,32.50,32.50,12.50
302,2025-07-15 14:13,ليفودل,STRIP,1,67.00,67.00,21.50,45.50,45.50,21.50
303,2025-07-15 14:38,فيرسيرك 24مجم اقراص,BOX,1,120.00,120.00,31.20,88.80,88.80,31.20
303,2025-07-15 14:38,كولوفيرين د اقراص,STRIP,1,35.00,35.00,8.75,78.75,26.25,8.75
303,2025-07-15 14:38,اوتريفين للكبار نقط للانف,BOX,1,24.00,24.00,6.38,17.62,17.62,6.38
304,2025-07-15 14:58,فاينيسيه بخاخ صبار,BOX,1,57.00,57.00,14.00,43.00,43.00,14.00
305,2025-07-15 15:44,فاينسيه بخاخ زيتون,BOX,1,57.00,57.00,14.00,43.00,43.00,14.00
306,2025-07-15 15:49,بروفين 200مجم,STRIP,1,16.00,16.00,4.20,35.40,11.80,4.20
306,2025-07-15 15:49,سيفوتاكس 1جم ايبكو فيال,BOX,1,43.00,43.00,9.73,33.27,33.27,9.73
306,2025-07-15 15:49,سيفوتاكس 1جم ايبكو فيال,BOX,1,43.00,43.00,9.73,33.27,33.27,9.73
307,2025-07-15 16:06,بورجازون كريم 20جم,BOX,1,35.00,35.00,9.80,25.20,25.20,9.80
308,2025-07-15 16:12,ستربتوكين اقراص,STRIP,1,23.00,23.00,4.60,36.80,18.40,4.60
309,2025-07-15 16:33,راني -ف فوار اكياس,STRIP,1,7.00,7.00,1.97,30.18,5.03,1.97
310,2025-07-15 17:24,اوميجا 3بلس مكمل غذائى,BOX,1,135.00,135.00,25.00,110.00,110.00,25.00
311,2025-07-15 17:26,قصافه اشكال دبدوب,BOX,1,20.00,20.00,10.00,10.00,10.00,10.00
312,2025-07-15 17:29,بيبي جوي 4,STRIP,1,5.69,5.69,0.52,300.00,5.17,0.52
313,2025-07-15 17:29,بيبي جوي 4,STRIP,1,5.69,5.69,0.52,300.00,5.17,0.52
314,2025-07-15 17:31,اسبوسيد اطفال,BOX,1,35.00,35.00,9.45,25.55,25.55,9.45
316,2025-07-15 17:41,كالسيترون كبسول,STRIP,1,48.00,48.00,18.97,87.08,29.03,18.97
317,2025-07-15 17:44,سيفوتاكس 1جم ايبكو فيال,BOX,1,43.00,43.00,9.73,33.27,33.27,9.73
317,2025-07-15 17:44,سيفوتاكس 1جم ايبكو فيال,BOX,1,43.00,43.00,9.73,33.27,33.27,9.73
318,2025-07-15 17:53,كريم ويلوفنج %2,BOX,1,48.00,48.00,10.56,37.44,37.44,10.56
319,2025-07-15 18:16,كتافاست 50 مجم فوار,STRIP,1,8.00,8.00,2.16,52.56,5.84,2.16
320,2025-07-15 18:29,زيت فاتيكا بالزيتون 90مل,BOX,1,22.00,22.00,4.30,17.70,17.70,4.30
321,2025-07-15 18:37,بوديكسان0.5مل,STRIP,1,19.90,19.90,3.98,318.40,15.92,3.98
322,2025-07-15 18:51,شامبو بندولين 450 م,BOX,1,200.00,200.00,46.00,154.00,154.00,46.00
323,2025-07-15 18:52,سيريلاك قمح ساده صغير,BOX,1,40.00,40.00,6.00,34.00,34.00,6.00
324,2025-07-15 19:10,أتور 40,BOX,1,106.00,106.00,28.62,77.38,77.38,28.62
325,2025-07-15 19:14,اختبار حمل,BOX,1,25.00,25.00,17.75,7.25,7.25,17.75
326,2025-07-15 19:18,ديكساترول قطره,BOX,1,27.00,27.00,8.10,18.90,18.90,8.10
327,2025-07-15 19:19,قطن اذن 300عود,BOX,1,20.00,20.00,8.50,11.50,11.50,8.50
328,2025-07-15 19:37,ميوكوستا لعلاج التهاب وقرحه المعده,STRIP,1,57.00,57.00,14.25,85.50,42.75,14.25
328,2025-07-15 19:37,ترايكتين اقراص 4مجم,STRIP,1,23.00,23.00,5.29,35.42,17.71,5.29
329,2025-07-15 19:41,ديكساميثازون العمريه,STRIP,1,12.00,12.00,4.92,21.24,7.08,4.92
329,2025-07-15 19:41,افيل حقن,STRIP,1,9.50,9.50,2.53,41.84,6.97,2.53
330,2025-07-15 20:25,اندوبينتين 300مجم اقراص,STRIP,1,67.50,67.50,20.25,94.50,47.25,20.25
330,2025-07-15 20:25,الفينترن اقراص,BOX,1,87.00,87.00,29.58,57.42,57.42,29.58
330,2025-07-15 20:25,بريستافلام 100مجم اقراص,BOX,1,102.00,102.00,28.56,73.44,73.44,28.56
330,2025-07-15 20:25,ديبوفيت امبول,BOX,1,85.00,85.00,28.05,56.95,56.95,28.05
331,2025-07-15 20:29,ديافلوزيمت 500مجم اقراص,BOX,1,190.50,190.50,53.34,137.16,137.16,53.34
331,2025-07-15 20:29,الفينترن اقراص,STRIP,1,29.00,29.00,9.86,57.42,19.14,9.86
331,2025-07-15 20:29,الفينترن اقراص,STRIP,1,29.00,29.00,9.86,57.42,19.14,9.86
